log2FoldChange	ENTREZID	SYMBOL
2.93270052970018	11054	OGFR
1.57134486998469	9491	PSMF1
5.23955268785547	2633	GBP1
1.43324193995172	4790	NFKB1
2.4680340991695	79651	RHBDF2
3.31548088312053	7097	TLR2
1.95429167926011	6892	TAPBP
1.74464296294196	25865	PRKD2
1.34128688932084	340061	TMEM173
1.13604118780378	5430	POLR2A
5.65596033537105	2634	GBP2
1.41820827910701	79073	TMEM109
5.36163692861899	24138	IFIT5
2.89189542714763	10410	IFITM3
2.7764782402726	1573	CYP2J2
1.96920789102655	7391	USF1
6.44744122723868	3665	IRF7
1.60553522799593	9725	TMEM63A
2.76718527683082	113277	TMEM106A
-2.26391353639471	100113407	TMEM170B
2.53429778004867	131601	TPRA1
2.23780141338822	51131	PHF11
3.34878799717527	6648, 100129518	SOD2, LOC100129518
2.14333334261568	6303	SAT1
3.71696541939318	5696	PSMB8
4.22146891907625	147645	VSIG10L
2.1037504830529	7130	TNFAIP6
1.51982795332379	54467	ANKIB1
2.80328355773194	10234	LRRC17
1.09583741385355	9961	MVP
1.88132763316917	8775	NAPA
2.02961585749511	2766	GMPR
1.11316062555114	8942	KYNU
-1.27909319904409	29127	RACGAP1
-2.30609282896865	80055	PGAP1
3.49871666824638	51513	ETV7
1.58148534400448	84445	LZTS2
2.88174495997685	9111	NMI
1.53801243265937	2332	FMR1
2.19244113216405	26270	FBXO6
1.09106618690363	9669	EIF5B
2.03497763626786	23338	JADE2
1.86192961142475	65979	PHACTR4
3.01351455876227	29126	CD274
5.54028636634929	330	BIRC3
1.11737650360111	8573	CASK
1.68843335076658	25793	FBXO7
1.85624004900587	9536	PTGES
-1.44811980096263	57082	CASC5
-1.62271596470883	201562	HACD2
1.09801472151498	7091	TLE4
1.56204322844943	10616	RBCK1
1.36054018102826	10135	NAMPT
1.60756680860259	80021	TMEM62
4.35366106393329	3383	ICAM1
3.24592498060117	59352	LGR6
1.9165392076214	715	C1R
3.00481295386877	5971	RELB
1.75585144284345	8548	BLZF1
3.98014172872623	11035	RIPK3
2.85183974743666	140691	TRIM69
1.6087004064626	3589	IL11
1.88275911163253	10318	TNIP1
5.57964217304838	54739	XAF1
-1.66233577475845	154661	RUNDC3B
-1.81571744509351	54443	ANLN
0.966287255427038	950	SCARB2
3.83882619330825	9068	ANGPTL1
1.17934215484727	6926	TBX3
3.28986084810925	115004	MB21D1
0.77168884699276	10869	USP19
1.68617946132689	5464	PPA1
2.08995752126934	5743	PTGS2
-1.33325997870222	8502	PKP4
1.24910581220249	57130	ATP13A1
1.29419181651867	9019	MPZL1
1.14233531647321	23608	MKRN1
1.34841236233031	11152	WDR45
1.94481749962048	2760	GM2A
2.87124481249819	11119	BTN3A1
1.17620440458774	3801	KIFC3
1.77304005627745	4791	NFKB2
1.73057526469944	84132	USP42
1.62063002533365	64651	CSRNP1
5.32246294854216	80830	APOL6
1.37553802723306	3569	IL6
5.554820059164	146212	KCTD19
2.23211977146888	3460	IFNGR2
1.074989262394	1889	ECE1
1.89439348517851	9881	TRANK1
5.51134688455338	81030	ZBP1
-0.967081990375372	51776	ZAK
1.97550464981878	1435	CSF1
1.43080499277958	84901	NFATC2IP
0.94267921669291	29	ABR
3.29049749888466	4792	NFKBIA
2.02504011599928	8013	NR4A3
2.02783675583709	6518	SLC2A5
-0.86315396692143	894	CCND2
-1.67218785275322	81624	DIAPH3
1.5364947158109	9242	MSC
1.43663890143493	130132	RFTN2
3.93100037102517	8542	APOL1
1.02481828623878	3710	ITPR3
-1.6883136254071	9493	KIF23
1.15877077945567	23786	BCL2L13
1.13992882567064	23585	TMEM50A
2.07426918019048	578	BAK1
1.37926748686844	51246	SHISA5
-2.00607076700194	56105	PCDHGA11
4.90689543309197	94240	EPSTI1
1.68106499869242	6474	SHOX2
-1.44921884691428	64151	NCAPG
1.38306505074607	3988	LIPA
2.89844205843679	3106	HLA-B
1.76830081775132	9399	STOML1
0.920858373810579	4982	TNFRSF11B
1.15746966495265	9510	ADAMTS1
0.772636644199639	6386	SDCBP
1.3023354856453	81606	LBH
-1.37958632704959	10477	UBE2E3
-1.15125142796401	4801	NFYB
1.50125991440747	375790	AGRN
1.01706915467382	23387	SIK3
1.09634285176793	4646	MYO6
1.2111613551277	55072	RNF31
1.79930091966601	5819	NECTIN2
1.80066075552081	64116	SLC39A8
-0.818832224401951	23468	CBX5
1.84917802295399	84693	MCEE
-1.01564790135129	56255	TMX4
1.34279189287738	87178	PNPT1
-1.5916843192059	3832	KIF11
3.0763903081067	59350	RXFP1
1.00986218597081	54676	GTPBP2
2.71870698205413	4502	MT2A
-0.667274395380323	55589	BMP2K
1.27959873478321	8829	NRP1
1.00921211085179	2683	B4GALT1
-1.10013207828136	10962	MLLT11
-2.87303094642995	222166	MTURN
-1.3320632429049	2825	GPR1
-1.85669780808289	55364	IMPACT
-1.19541007483057	4591	TRIM37
-1.80936228225505	4675	NAP1L3
1.8022355209466	3660	IRF2
-0.961344496464005	57486	NLN
3.68268086359042	27350	APOBEC3C
1.21317022027783	9865	TRIL
-1.4566212726238	7272	TTK
5.17088749023048	6349, 414062	CCL3L1, CCL3L3
-1.1473012101888	55055	ZWILCH
0.991281452933645	196	AHR
1.22969676828666	26037	SIPA1L1
1.7781895961446	63901	FAM111A
-1.44527819675869	7112	TMPO
4.82102235060421	259307	IL4I1
1.1930994107765	5684	PSMA3
0.998939510462857	22992	KDM2A
2.98294970699735	5153	PDE1B
1.15610341908408	23764	MAFF
0.891910170299235	5606	MAP2K3
2.34561090204649	7453	WARS
1.63182901804519	5210	PFKFB4
1.49448345008595	7159	TP53BP2
1.07915199738648	231	AKR1B1
-1.27051949477119	9404	LPXN
0.870804988996974	1410	CRYAB
-1.23982697141266	79960	JADE1
3.38960564900961	10068	IL18BP
4.67821329935591	116071	BATF2
-1.00765592021859	138151	NACC2
0.918956936885794	5295	PIK3R1
-1.70592342652505	55872	PBK
-0.978410926624146	10257	ABCC4
1.11466929050485	56850	GRIPAP1
0.866436777386377	83716	CRISPLD2
0.80772428063731	64771	C6orf106
-0.928197191463314	83892	KCTD10
2.06937308706205	2180	ACSL1
1.25373415887315	10312	TCIRG1
4.62006770433051	952	CD38
2.03998771866127	8482	SEMA7A
-1.31556171036102	165215	FAM171B
0.873791770373069	1026	CDKN1A
-1.07291581882854	3376	IARS
0.860141502923038	122786	FRMD6
0.793793509828459	11245	GPR176
-0.980640922257028	5218	CDK14
0.882309862541341	390	RND3
0.868330321346048	473	RERE
3.75155733359503	3965	LGALS9
2.48458455875685	4851	NOTCH1
1.76878163204976	132320	SCLT1
1.99156925808425	79178	THTPA
1.73354697576522	84913	ATOH8
2.65431188964467	10384	BTN3A3
4.491744951468	26157	GIMAP2
-1.0814967260932	2009	EML1
-1.2625061761161	54892	NCAPG2
0.917473370868616	143	PARP4
1.0126673284164	5205	ATP8B1
4.20095613056425	7185	TRAF1
0.983647381555717	5214	PFKP
1.72321076641398	3976	LIF
-1.39041719816234	1122	CHML
2.97730970904174	9447	AIM2
-1.26611398693086	7465	WEE1
1.20566889312578	26750	RPS6KC1
1.29472217915818	9766	SUSD6
3.93938041570865	3552	IL1A
1.25113648171371	1967	EIF2B1
-1.96592096124391	9156	EXO1
2.71713859094112	685	BTC
1.75724422593694	7290	HIRA
2.81614365886709	4005	LMO2
1.30673874620435	54541	DDIT4
-1.19518727034458	1894	ECT2
3.0547023451623	7412	VCAM1
1.72086247433317	154091	SLC2A12
1.63448454920907	6583	SLC22A4
1.17034408290528	3759	KCNJ2
-1.31346346809859	81537	SGPP1
1.35819613709056	29110	TBK1
-1.2213613471942	57511	COG6
-1.13411816211479	93380	MMGT1
0.976785525684657	23268	DNMBP
1.6186248166335	51309	ARMCX1
-1.82089446666765	8436	SDPR
1.78044046290293	55300	PI4K2B
-0.907185707687758	80005	DOCK5
0.975361973722438	64131	XYLT1
1.48954266278425	389792	IER5L
0.83145897934374	2631	GBAS
1.40157653410574	6004	RGS16
1.0497891903896	11176	BAZ2A
1.24647596738126	81857	MED25
4.21487028825249	8911	CACNA1I
1.62015839364216	3139	HLA-L
0.782582812211738	23077	MYCBP2
-1.45880856406925	9585	KIF20B
-0.84533795481573	5525	PPP2R5A
-1.01246067827161	79801	SHCBP1
-1.72039095479125	51308	REEP2
1.05600999578715	9683	N4BP1
1.27399400962388	9440	MED17
1.12266723536731	26092	TOR1AIP1
0.951861529892516	8763	CD164
-1.29762909463603	5825	ABCD3
3.03656582737318	6347	CCL2
1.67025744067318	6041	RNASEL
-1.11500095878719	151195	CCNYL1
-0.698145133037475	2034	EPAS1
0.800699963830874	307	ANXA4
-1.47503008811663	26108	PYGO1
-1.22896948331268	4942	OAT
0.598189839150449	9804	TOMM20
1.08996569772867	9829	DNAJC6
1.35105961546846	5970	RELA
1.19018176227041	30	ACAA1
2.44704812372243	114769	CARD16
1.44226992251225	211	ALAS1
0.715963798200444	3312	HSPA8
1.25671863889811	7133	TNFRSF1B
-0.726435782795154	8761	PABPC4
1.229437519963	219699	UNC5B
-1.12120102238899	9063	PIAS2
4.69222638307873	56344	CABP5
1.05827648861244	11237	RNF24
3.21390136473025	8643	PTCH2
-1.3684112385328	83540	NUF2
-1.04363126282081	6240	RRM1
1.5580068074699	123	PLIN2
-1.01383414236009	1021	CDK6
3.03363770017493	10396	ATP8A1
-1.03238406515259	5090	PBX3
0.781208101244681	7355	SLC35A2
1.03923894736791	4000	LMNA
0.740137537914846	5396	PRRX1
0.612657410733439	9320	TRIP12
4.80882878791886	3601	IL15RA
2.90981466447414	100506736	SLFN12L
-1.05890881371158	6233	RPS27A
1.67775788895193	4929	NR4A2
-1.06899469832563	166929	SGMS2
-0.839405682913878	55914	ERBIN
-1.14603476596939	223117	SEMA3D
2.03654579358005	25987	TSKU
1.34266320178342	1051	CEBPB
0.701291398806453	9772	TMEM94
0.981601547585232	4739	NEDD9
1.77122687355556	8877	SPHK1
-1.24626264331441	79968	WDR76
-1.94672859738412	259232	NALCN
1.67133600371056	64332	NFKBIZ
-1.3551839192297	5257	PHKB
-0.990906512181231	79070	KDELC1
1.0063272928	124997	WDR81
-1.28639660740769	81493	SYNC
1.25557669468088	84955	NUDCD1
1.87466166223936	220323	OAF
3.67205086149217	3576	CXCL8
2.27180432190837	1382	CRABP2
0.603132566853955	26509	MYOF
1.29659559884529	7280	TUBB2A
-0.82259173604919	10466	COG5
4.29307673531809	10673	TNFSF13B
2.49050466924742	5629	PROX1
-1.36755196331528	1869	E2F1
3.18162746416335	2643	GCH1
1.0356308899383	6643	SNX2
2.79575182619134	84166	NLRC5
1.27663550968354	135112	NCOA7
2.37553364220401	126638	RPTN
1.58631797007778	8737	RIPK1
-1.06909078402349	152559	PAQR3
1.01638044000332	6238	RRBP1
1.48861269687224	9123	SLC16A3
1.35167716407039	2081	ERN1
-1.36720782715853	51088	KLHL5
-1.27094271604998	7037	TFRC
2.52419530219769	2185	PTK2B
2.83895418864721	3134	HLA-F
2.47609190574225	834	CASP1
-1.37648412103097	317649	EIF4E3
0.813068217328272	147040	KCTD11
1.68626020017143	123720	WHAMM
0.665587729793757	30011	SH3KBP1
0.76188134185738	23392	KIAA0368
-1.11317702575764	22974	TPX2
-0.739242908924106	8518	IKBKAP
2.90852666368105	81796	SLCO5A1
-1.46939804471297	79710	MORC4
0.984220092199274	2997	GYS1
-1.68431360836753	151246	SGOL2
-1.97674742843012	259266	ASPM
1.36873823399943	57477	SHROOM4
-1.33800449610937	64943	NT5DC2
-1.1458563878551	66008	TRAK2
0.969161859550464	51510	CHMP5
-1.14023150154598	117177	RAB3IP
-1.30978704361099	5955	RCN2
-1.25445405365343	3070	HELLS
0.782724484950778	26100	WIPI2
-1.30409404227525	64400	AKTIP
-1.46234659189682	7220	TRPC1
1.41208645713388	152007	GLIPR2
3.16407725480939	162494	RHBDL3
0.677551447992391	54890	ALKBH5
1.37295670696308	4683	NBN
-1.22327405151282	11275	KLHL2
0.668255877718453	80762	NDFIP1
-1.03430323059335	56034	PDGFC
1.07798029298188	2595	GANC
-1.21767227721855	29980	DONSON
1.40904848296143	22809	ATF5
-1.35561256857706	890	CCNA2
-0.901730099294179	144348	ZNF664
-1.11393878464895	57650	KIAA1524
3.88656877586855	284217	LAMA1
-1.25257536020721	54821	ERCC6L
0.826929783407132	51317	PHF21A
-1.18563803264888	79794	C12orf49
0.97602407377473	8878	SQSTM1
-0.57528411415822	8073	PTP4A2
-1.29785696758054	11169	WDHD1
-1.34958355376518	11015	KDELR3
-1.02182403184191	6596	HLTF
0.492329790141466	7424	VEGFC
0.812519090122071	55790	CSGALNACT1
1.2009218815329	93664	CADPS2
-0.684156326408052	3839	KPNA3
3.13609585526159	8743	TNFSF10
-1.00689987280992	6509	SLC1A4
-1.18877470195125	440145	MZT1
-1.01416179069511	120103	SLC36A4
-0.657485730583813	4921	DDR2
0.995407476161128	84976	DISP1
-0.725256001050486	3843	IPO5
-0.986781593823592	10771	ZMYND11
-0.572839009474256	10376	TUBA1B
1.00782633749561	11011	TLK2
0.8382955998696	4776	NFATC4
-0.697446884788574	10971	YWHAQ
-0.744919758569848	23142	DCUN1D4
1.3093912316557	266727	MDGA1
1.0752475235802	896	CCND3
1.02814475343146	4200	ME2
1.33091454468516	19	ABCA1
-1.38527251078093	201965	RWDD4
0.92603225288243	55014	STX17
-1.2105200334667	11113	CIT
-1.91984940147776	9824	ARHGAP11A
0.932102654673502	81542	TMX1
0.748823416512286	3949	LDLR
0.889138662471199	4012	LNPEP
2.14753474859266	255488	RNF144B
-1.17747077985095	23333	DPY19L1
-1.10293676242628	11260	XPOT
4.23385898825745	58985	IL22RA1
1.06581366442098	80124	VCPIP1
-1.11799802374706	29028	ATAD2
1.00072000376808	143903	LAYN
1.97631397974523	84433	CARD11
-1.23352092891499	54873	PALMD
1.68610067728358	55080	TAPBPL
-1.01013083255776	23014	FBXO21
-1.43901686059018	7153	TOP2A
-0.591918555489256	1983	EIF5
-0.996676277754178	324	APC
-0.688466089395695	8661	EIF3A
-0.707922847517381	55841	WWC3
-0.583048625969196	1982	EIF4G2
4.4530108775066	3429	IFI27
-0.54944402162128	5250	SLC25A3
0.995147043224015	10039	PARP3
-1.08913287228295	727936	GXYLT2
-0.852537887756485	26060	APPL1
2.01468609258644	387856	CCDC184
1.06603678088875	65056	GPBP1
0.711322408809872	79631	EFL1
-0.874195794496402	1019	CDK4
4.0446648446786	6348	CCL3
1.22228529149468	124583	CANT1
-1.33125382537422	138199	CARNMT1
2.09100747145411	3140	MR1
-0.890445223607686	8476	CDC42BPA
0.476832778056919	47	ACLY
1.70807281331813	3363	HTR7
-0.730544840590833	27347	STK39
-0.916776544284153	2776	GNAQ
-0.672117098555588	11163	NUDT4
3.24223998049288	201176	ARHGAP27
-0.860581111543457	9590	AKAP12
-0.85244562603523	79009	DDX50
0.892270117138987	11044	PAPD7
-0.63667156916907	7846	TUBA1A
0.908354272194819	7162	TPBG
-1.36487144296874	7267	TTC3
-0.568261609240254	9697	TRAM2
-0.968824769902822	90355	C5orf30
-1.42598225388145	10732	TCFL5
0.707790706769458	56975	FAM20C
1.52072687515982	8870	IER3
2.25975054120733	254228	FAM26E
1.74727004404126	4794	NFKBIE
1.64833713108594	126321	MFSD12
1.09003529278091	3964	LGALS8
-0.816952542911334	2589	GALNT1
1.26901009317373	54726	OTUD4
-1.08443503148178	5426	POLE
-1.23047979177857	55727	BTBD7
1.14427841971868	3297	HSF1
1.10308564319901	3099	HK2
0.882840585387691	53	ACP2
-1.05921623352955	23310	NCAPD3
2.13979875234747	127544	RNF19B
0.745377761664179	6546	SLC8A1
1.11955065779439	9980	DOPEY2
-1.14640994012714	2218	FKTN
-1.0908482573794	26586	CKAP2
0.882719672920017	79668	PARP8
0.833619793868528	64853	AIDA
0.783670192761653	30001	ERO1A
-0.815532098438832	5584	PRKCI
0.805695546454662	23325	KIAA1033
-1.63394763578695	23657	SLC7A11
3.00731553816215	719	C3AR1
-1.18825781468147	1073	CFL2
-2.11750881608842	776	CACNA1D
2.72138026474436	23616	SH3BP1
-0.879388148062391	206358	SLC36A1
2.32558421709643	26045	LRRTM2
-0.561317911143435	6446	SGK1
-1.33506065199964	306	ANXA3
2.67013022175156	57406	ABHD6
-0.834771612623775	1434	CSE1L
3.48950728248562	5366	PMAIP1
-0.844775119399546	7402	UTRN
0.7537663459252	23118	TAB2
-1.61882474428483	6196	RPS6KA2
2.94838249212354	79690	GAL3ST4
0.841060679491349	9958	USP15
4.1707170746076	9636	ISG15
3.22033584300417	25801	GCA
-1.1359242089891	4060	LUM
-1.105703212913	1634	DCN
-0.871354451688301	54629	FAM63B
3.50959890318331	2533	FYB
2.159695654768	80017	C14orf159
-1.3254223546281	195828	ZNF367
0.847877588909033	9588	PRDX6
-0.922806392122326	5781	PTPN11
-0.989302976653562	9852	EPM2AIP1
1.10389469077596	8553	BHLHE40
0.78053980950126	23351	KHNYN
-1.30535266037195	388650	FAM69A
-0.694654500257815	7337	UBE3A
0.849322222936882	694	BTG1
-1.17960669538642	83989	FAM172A
-0.603271432431721	10054	UBA2
1.24235710455197	79415	C17orf62
-1.57789065867876	100133941	CD24
-1.45956896369775	1633	DCK
0.686891115194201	23670	TMEM2
1.09117544396129	1796	DOK1
1.92784104924641	2752	GLUL
-1.31225867777583	10733	PLK4
0.845787511987361	153222	CREBRF
-1.23248746626635	23287	AGTPBP1
0.750771420121767	84695	LOXL3
-0.811260331380422	7322	UBE2D2
-1.08301846370732	1362	CPD
-0.648829601454247	64710	NUCKS1
0.825722407033584	4088	SMAD3
2.75773915345423	140876	FAM65C
-0.50840661998683	857	CAV1
-1.03653660209807	79022	TMEM106C
1.23182916632595	51762	RAB8B
3.75921437657489	340348	TSPAN33
-0.54743846594143	10175	CNIH1
1.46750924236917	1837	DTNA
1.07564530983604	58472	SQRDL
1.20660117119885	81628	TSC22D4
0.698147524096641	55761	TTC17
-1.16942001621805	55198	APPL2
0.659783201756633	55690	PACS1
-0.934437738567775	6259	RYK
-1.24303345707994	9133	CCNB2
-0.999487370213521	1836	SLC26A2
1.2365308659698	355	FAS
-1.10219078153326	23262	PPIP5K2
1.48551977722975	79071	ELOVL6
-0.744690609389831	6645	SNTB2
0.715705035625025	961	CD47
-1.37947466861753	23322	RPGRIP1L
-0.946700865646661	1739	DLG1
-1.38790347921683	50937	CDON
0.86402003362399	92745	SLC38A5
-0.811781183880837	2617	GARS
-1.22236352557877	10159	ATP6AP2
-1.25695528151647	117178	SSX2IP
0.651392376073791	6749	SSRP1
0.951314522805297	841	CASP8
1.04917652537846	79595	SAP130
-0.702736183801657	4048	LTA4H
0.75782473311022	10598	AHSA1
-0.807085811373457	51715	RAB23
0.767245909543383	9414	TJP2
-1.0278983504546	56776	FMN2
0.514339332947955	51474	LIMA1
0.876853968743267	23235	SIK2
0.584745939741229	4323	MMP14
-1.12731769576183	6383	SDC2
-1.51185110308196	2201	FBN2
-0.726463371152409	133308	SLC9B2
0.63186605123737	11259	FILIP1L
-0.890499677946771	64781	CERK
-0.724149125365079	9778	KIAA0232
-0.685250536136868	6418	SET
1.06132525189914	90324	CCDC97
-0.964191991202448	93627	TBCK
-0.918978208391487	4173	MCM4
-1.32649701491145	9236	CCPG1
0.730407877645244	7114	TMSB4X
0.77925484844467	9572	NR1D1
0.746975465142051	5663	PSEN1
1.27776049016776	3105	HLA-A
-1.48587908515377	11069	RAPGEF4
-1.44356388795427	51203	NUSAP1
1.36757428931482	1909	EDNRA
0.920539714968758	84172	POLR1B
-1.07402477003092	781	CACNA2D1
3.91358042681892	9246	UBE2L6
-1.39987335204998	983	CDK1
-0.738835100858725	7813	EVI5
1.06483740947832	23623	RUSC1
-0.757531056286826	10152	ABI2
-0.696690454514112	55870	ASH1L
-0.788253164471483	80854	SETD7
1.37826741142155	55929	DMAP1
-0.560607771805967	51582	AZIN1
2.31231325615432	80174	DBF4B
-1.10487582171583	57182	ANKRD50
1.00885171398596	3399	ID3
-1.15964795231817	4179	CD46
1.96829131029665	23551	RASD2
0.661346312365395	9785	DHX38
-0.65686735273281	56888	KCMF1
-0.694412011994981	55002	TMCO3
1.52231320049553	9641	IKBKE
0.894174584375065	114294	LACTB
0.70820039245883	221178	SPATA13
-0.92595884363873	3151	HMGN2
1.3028543928456	29950	SERTAD1
-0.891335837582897	399665	FAM102A
-0.887510477784289	5422	POLA1
0.733877970051246	5939	RBMS2
-1.0970545380924	1728	NQO1
0.745963326221468	3708	ITPR1
0.962400393813827	6046	BRD2
-0.757431496859091	9581	PREPL
-0.721176001812855	54675	CRLS1
-0.771708873625569	5934	RBL2
-1.28700354502606	1121	CHM
-0.694257705950602	57446	NDRG3
1.49865838975737	7852	CXCR4
1.24867717903902	10678	B3GNT2
0.793784845327443	6095	RORA
3.81351020248354	3669	ISG20
0.658176229748865	4218	RAB8A
0.91593699674268	9267	CYTH1
1.31055144429031	8676	STX11
2.33927090021716	50861	STMN3
1.57222627343499	65108	MARCKSL1
-0.998505568560396	5217	PFN2
-0.783370603720489	79901	CYBRD1
0.79607515456141	90627	STARD13
0.677599938000629	3678	ITGA5
1.83113760637551	374655	ZNF710
0.825764800823573	117581	TWIST2
1.12904848099155	4245	MGAT1
3.73768738188286	3800	KIF5C
-0.721515477405971	4735	SEPT2
-1.44549744888104	332	BIRC5
-0.891327688972696	55704	CCDC88A
-0.487470575899891	7874	USP7
-0.662989759596394	54822	TRPM7
-0.720742288038389	3643	INSR
-0.839878948844706	84947	SERAC1
-0.857251448110521	10000	AKT3
1.81732251657722	10509	SEMA4B
-0.94800149825364	23171	GPD1L
0.678122344745147	9923	ZBTB40
-1.21369356867183	64395	GMCL1
0.827923343066642	4092	SMAD7
-0.81796047905934	5935	RBM3
-1.03118355336616	9455	HOMER2
0.98174090829482	23765	IL17RA
-1.12547450946106	6241	RRM2
0.80812983620391	5977	DPF2
-0.961215851690539	59338	PLEKHA1
-0.952035404404284	3015	H2AFZ
0.743681219297135	1266	CNN3
-0.940090557209198	64418	TMEM168
0.9949236876596	55670	PEX26
-0.83903612312307	22982	DIP2C
-1.03295438453322	92126	DSEL
-1.65449366057758	79075	DSCC1
1.16428521152229	253512	SLC25A30
-0.907460540338563	3703	STT3A
1.08766831238562	8907	AP1M1
0.761490673378856	2252	FGF7
-1.24577581840911	55165	CEP55
0.731263777963899	51362	CDC40
0.970493643298386	1997	ELF1
-0.970472023079814	11112	HIBADH
-1.0216938001685	135228	CD109
0.970897515970199	2615	LRRC32
-0.61701960533576	25814	ATXN10
1.81663948588546	650	BMP2
-1.08633754271551	56180	MOSPD1
0.589387238951348	868	CBLB
-1.29163742870432	6307	MSMO1
-1.19965210833557	2191	FAP
-0.891228199217148	23236	PLCB1
2.41578557568419	3782	KCNN3
2.78145111196596	8995	TNFSF18
-0.786933036897333	92906	HNRNPLL
1.18052800662166	6513	SLC2A1
0.920333163114325	5690	PSMB2
2.77204928609739	137075	CLDN23
0.859634351191919	598	BCL2L1
0.607752429713146	6659	SOX4
0.920192893258842	29922	NME7
-1.05670082396575	221895	JAZF1
-1.29567113048362	1184	CLCN5
1.83830678055843	8556	CDC14A
-1.23567955782902	79573	TTC13
-1.1931673924155	253714	MMS22L
0.637172303741153	11047	ADRM1
