log2FoldChange	ENTREZID	SYMBOL
2.17826403336146	3660	IRF2
-2.90199909172764	222166	MTURN
1.21900050397247	5786	PTPRA
2.73425395260242	5321	PLA2G4A
7.51876454177895	1440	CSF3
3.60336429627981	9536	PTGES
2.76089015338112	283383	ADGRD1
7.31360136293663	3553	IL1B
6.071738259961	286002	SLC26A4-AS1
2.330609718852	11118	BTN3A2
6.09102127975436	719	C3AR1
3.17582804021706	7130	TNFAIP6
3.32338407910941	5272	SERPINB9
-1.21688863881773	23326	USP22
3.23241689818166	25801	GCA
1.71755836040751	84955	NUDCD1
2.23870268759827	284217	LAMA1
2.40663508473943	7133	TNFRSF1B
1.65278005164402	8737	RIPK1
3.03177631424912	56999	ADAMTS9
6.31545238005606	115362	GBP5
2.71078908948165	340061	TMEM173
3.51279643558932	137075	CLDN23
3.37427171508802	3589	IL11
3.88092743866082	10068	IL18BP
3.36887308270447	80830	APOL6
1.9214559087718	285237	C3orf38
2.78050165010214	113277	TMEM106A
2.80115440675805	84102	SLC41A2
3.95292015919305	441108	C5orf56
-2.01721282156087	54492	NEURL1B
1.41199023729335	83636	C19orf12
-2.0884122123487	221061	FAM171A1
2.52282431816752	55603	FAM46A
1.42797762397527	83440	ADPGK
3.81365833225805	55337	C19orf66
1.92380970495735	132864	CPEB2
4.27620499857667	29126	CD274
-1.14761499990903	9918	NCAPD2
7.52569367924827	8911	CACNA1I
2.82261175990265	1906	EDN1
2.46580301821752	80176	SPSB1
1.42746189496594	5993	RFX5
3.25789275957971	3107	HLA-C
1.97999797862926	57194	ATP10A
1.51031847064778	51479	ANKFY1
5.28688668019425	9076	CLDN1
1.42689484058388	5685	PSMA4
5.92536762046637	6374	CXCL5
3.17319515210481	114907	FBXO32
3.39274496201164	196883	ADCY4
4.40694722188366	5157	PDGFRL
5.02866453958017	7412	VCAM1
2.23501983450565	7424	VEGFC
4.1316993921916	340348	TSPAN33
2.60283460890629	116843	SLC18B1
2.25443437063951	24145	PANX1
7.55933809239612	4283	CXCL9
-1.17005395158639	9493	KIF23
1.11749973131424	5663	PSEN1
-2.39235996132948	8793	TNFRSF10D
-1.67516034813797	701	BUB1B
-1.97225921044429	48	ACO1
-3.0506690730374	143686	SESN3
2.87757659345031	4792	NFKBIA
6.58609767870584	6752	SSTR2
5.96137834568996	2920	CXCL2
5.79963846801074	3134	HLA-F
2.93804090451885	3718	JAK3
1.50261450216432	6868	ADAM17
2.27917934320948	8767	RIPK2
2.61020841350293	25865	PRKD2
-1.83089562817957	64718	UNKL
5.52736951909964	6347	CCL2
5.91720689112987	3800	KIF5C
1.83834490924945	2152	F3
1.49211868360023	26277	TINF2
-1.55321188352134	11165	NUDT3
3.14274886457588	10410	IFITM3
3.08304303012988	154091	SLC2A12
4.67105391210704	6890	TAP1
2.17118678186412	25987	TSKU
1.85590841835096	3708	ITPR1
2.00726458721891	1803	DPP4
1.38796119742159	5970	RELA
2.40232661219377	8334	HIST1H2AC
3.09262439545693	6303	SAT1
2.65287840157873	9641	IKBKE
2.21415853249686	5610	EIF2AK2
2.73989969261356	2687	GGT5
7.27348644520102	101928716	LOC101928716
5.10573039646278	5055	SERPINB2
1.17825876419941	6774	STAT3
6.96110677864841	4225	MEP1B
3.26931857309249	4133	MAP2
-2.85940991430823	56105	PCDHGA11
-1.99230328626506	29899	GPSM2
7.24103947021394	3456	IFNB1
2.37299776510411	1152	CKB
4.11771161914302	81796	SLCO5A1
6.21297935828732	3383	ICAM1
5.91907148629821	56833	SLAMF8
6.3845600331109	3429	IFI27
2.07566155198341	51752	ERAP1
2.14952355447618	231	AKR1B1
1.58169517357593	23786	BCL2L13
2.79550877826688	55214	P3H2
-1.79222450950154	55075	UACA
1.44741193868004	3005	H1F0
-1.3434293582488	10277	UBE4B
1.39979072373849	2595	GANC
5.54112327856653	972	CD74
1.52839325474136	254228	FAM26E
2.0421487297084	5764	PTN
-2.03104795143097	10194	TSHZ1
1.65612866675336	9711	RUBCN
1.54316176215911	1889	ECE1
2.43882434520137	344148	NCKAP5
3.73948749297358	85449	KIAA1755
7.02977256724537	6352	CCL5
2.77530683147266	64116	SLC39A8
1.54317963888316	390	RND3
3.85420420462548	80149	ZC3H12A
3.30850058334653	843	CASP10
-2.42732800411843	23492	CBX7
1.74016686974322	355	FAS
2.39483158140347	9056	SLC7A7
2.45581328245485	162394	SLFN5
2.5480127784778	84674	CARD6
2.34798834366631	51251	NT5C3A
-2.96752911487375	9201	DCLK1
2.60475957023355	3105	HLA-A
-2.10218619382962	7485	WRB
2.56452815919714	6662	SOX9
1.96060954192803	8835	SOCS2
3.3651615189406	65987, 100532726	KCTD14, NDUFC2-KCTD14
3.09335806490733	7498	XDH
-1.79332378286291	55198	APPL2
2.75121400740333	10630	PDPN
1.68176327347083	3140	MR1
3.28421649183559	8605	PLA2G4C
1.75262954652662	23157	SEPT6
5.77692403809824	4322	MMP13
3.17498096093182	100132341	CLUHP3
3.25578078227226	7056	THBD
1.92925961782516	5939	RBMS2
2.4656072687354	710	SERPING1
6.57090814223749	93082	NEURL3
2.5773827641962	135112	NCOA7
3.68369701038583	84875	PARP10
-2.08107717059971	128486	FITM2
3.31459501226722	54674	LRRN3
1.44969660163743	4790	NFKB1
2.6669545814832	4915	NTRK2
5.3920390013815	79570	NKAIN1
4.22006977197199	3976	LIF
1.93799765736381	64651	CSRNP1
-1.69433320215043	55714	TENM3
1.35702285002139	143	PARP4
-1.64330257740765	1948	EFNB2
1.77205098044589	9997	SCO2
1.66942977802978	4170	MCL1
1.54962745688655	115004	MB21D1
-1.72340418514449	8502	PKP4
2.8371747021592	5971	RELB
1.68953445659493	1843	DUSP1
-2.02009847944032	1955	MEGF9
2.06432461369569	2907	GRINA
3.39464609819707	1594	CYP27B1
-1.32469276550289	84747	UNC119B
1.47413697854382	121227	LRIG3
1.82312454792469	837	CASP4
-1.7325668598916	55771	PRR11
1.59663140681994	23338	JADE2
6.77797766936349	5655	KLK10
-2.1225958786261	57575	PCDH10
1.73492681721248	51131	PHF11
1.16214814576728	9589	WTAP
4.56337836747588	2591	GALNT3
-1.54175646475763	401548	SNX30
5.91199898246432	440836	ODF3B
1.34852923623667	168667	BMPER
4.61470095435925	3601	IL15RA
2.24082145040364	10133	OPTN
2.38194873629736	94120	SYTL3
-1.24981521498503	79786	KLHL36
5.14335673880191	58985	IL22RA1
1.87425371179222	639	PRDM1
1.25516067871502	9766	SUSD6
-1.91085838952178	899	CCNF
-1.36796035715527	128239	IQGAP3
5.00442148936666	64127	NOD2
2.9681055447779	55359	STYK1
5.79124397427775	8626	TP63
2.05505080771895	162966	ZNF600
-2.02710911635693	196047	EMX2OS
1.22405518121343	10970	CKAP4
4.74830391851206	92737	DNER
1.65160567542767	2959	GTF2B
5.39077130421046	80852	GRIP2
1.75453093852474	400043	LOC400043
-1.13165471024948	24137	KIF4A
-1.88377633353413	116987	AGAP1
1.77488627013124	51279	C1RL
6.75773262551617	84941	HSH2D
-1.20039315146621	5316	PKNOX1
1.3538332014674	8467	SMARCA5
2.69820448912798	81894	SLC25A28
-1.52186481185566	23048	FNBP1
1.62603881211141	5223	PGAM1
-1.27609052427489	23466	CBX6
-1.59813293954712	154881	KCTD7
1.97211501522696	54619	CCNJ
1.55163561825389	81542	TMX1
1.77162031759655	2081	ERN1
1.97146515601841	7779	SLC30A1
1.84648514689328	4189	DNAJB9
3.40137447576363	387763	C11orf96
-2.19278732808631	64393	ZMAT3
1.36860661562282	84132	USP42
6.42403755670336	3552	IL1A
-2.15050781522698	138151	NACC2
1.36249391494853	10186	LHFP
2.33908173461206	4791	NFKB2
-2.00122715679133	140707	BRI3BP
1.941787675763	80017	C14orf159
1.6058304018497	9267	CYTH1
-2.24217928402532	117178	SSX2IP
-1.79755866523248	10579	TACC2
6.32618838104284	54979	HRASLS2
1.34879194904757	9334	B4GALT5
4.37867152838137	5629	PROX1
1.61147319483049	55332	DRAM1
2.27600007390325	255488	RNF144B
-1.35099304066685	890	CCNA2
-1.0833760438248	3643	INSR
1.32920457421718	159013	CXorf38
1.4842550366402	159091	FAM122C
2.8910465322743	11035	RIPK3
1.83051010900186	4493	MT1E
-1.18262388170234	10160	FARP1
3.28168346051899	10154	PLXNC1
4.00039325861997	79056	PRRG4
-1.40153977324262	23413	NCS1
-1.86489107927751	10472	ZBTB18
1.4460153101906	133308	SLC9B2
-1.52865682712368	80321	CEP70
5.91657454599726	3594	IL12RB1
2.22041102314531	5720	PSME1
1.85011992400415	961	CD47
6.47141687993093	5079	PAX5
-1.46494474820076	113026	PLCD3
2.333368040983	567	B2M
1.82415171567836	10308	ZNF267
2.16999560143741	10628	TXNIP
-1.51110771289913	9962	SLC23A2
-1.31803930777314	23174	ZCCHC14
-1.70716410825684	284611	FAM102B
6.23637545028557	101929723	LOC101929723
5.60986309371016	100506736	SLFN12L
-1.31480621298025	9787	DLGAP5
-1.34287632357441	5867	RAB4A
3.37358712018791	3732	CD82
3.08098910567635	5172	SLC26A4
-2.81673119047586	84552	PARD6G
1.14530330881228	54453	RIN2
1.46870712213756	6993	DYNLT1
1.06815486530006	90627	STARD13
-2.77935244225735	150967	PKI55
-1.17744924471401	55165	CEP55
2.12294286798601	57569	ARHGAP20
3.34302298018642	467	ATF3
-1.03277638385602	112936	VPS26B
1.99687403450351	8676	STX11
2.40586587771363	10221	TRIB1
5.55070225110906	92241	RCSD1
6.12087825642574	88	ACTN2
3.15688988978879	9120	SLC16A6
1.45585882607959	4149	MAX
2.75496868015218	3037	HAS2
3.40428458117237	1910	EDNRB
1.3302807716413	9491	PSMF1
1.35837912356095	3301	DNAJA1
-1.77901721851075	23468	CBX5
3.35109009784779	8013	NR4A3
1.70849124001449	160897	GPR180
5.70491884811471	1379	CR1L
-1.54013203468231	7153	TOP2A
-1.75508685545688	126626	GABPB2
2.94455851399235	3133	HLA-E
2.09711442475454	81788	NUAK2
2.40735410640928	79668	PARP8
2.84876583644602	958	CD40
-1.93747026696823	64418	TMEM168
-2.16657095538033	50937	CDON
1.35294794571377	3988	LIPA
-2.01312351745255	259217	HSPA12A
1.62579361990383	118429	ANTXR2
1.81350193536862	10957	PNRC1
1.67199358324251	5533	PPP3CC
2.99553625649831	6781	STC1
1.61721242677092	1263	PLK3
2.5620620592848	56892	C8orf4
5.6676833252813	2921	CXCL3
-2.76091687863074	4774	NFIA
-1.43737102409409	284273	ZADH2
1.24060858699273	3487	IGFBP4
2.06551302200699	54149	C21orf91
-1.65602563040544	79960	JADE1
1.59525387329079	54467	ANKIB1
1.94806315381586	306	ANXA3
1.97801982533454	10253	SPRY2
2.21536487381568	146857	SLFN13
-1.70626924866316	81579	PLA2G12A
3.06515567731147	4071	TM4SF1
-1.32904202666765	9133	CCNB2
-1.26361361903016	4751	NEK2
1.45795214140415	9367	RAB9A
2.54378358471062	153684	LOC153684
3.00895160994829	6891	TAP2
-2.14272405969823	90423	ATP6V1E2
-1.31339007952964	6272	SORT1
1.08355455635588	11245	GPR176
1.44271561171297	3678	ITGA5
1.62574916166679	391059	FRRS1
-1.41496692175709	10732	TCFL5
2.31838361350905	79690	GAL3ST4
-1.49790310037149	25840	METTL7A
-1.63863759272207	57678	GPAM
-1.38610298048512	4953	ODC1
-1.63532290573077	23171	GPD1L
-1.09289726715097	29127	RACGAP1
-2.30321182708955	6506	SLC1A2
2.28893930948785	79961	DENND2D
-1.87734729281714	596	BCL2
1.9957284683338	222255	ATXN7L1
-1.4250288220831	1107	CHD3
-1.21573447368069	9922	IQSEC1
-1.03090549298115	4338	MOCS2
3.28403628626722	5699	PSMB10
1.59853295703283	201799	TMEM154
-1.51799563261829	403	ARL3
1.83562914822833	221079	ARL5B
1.40088934221199	11176	BAZ2A
2.09122598680886	653308	ASAH2B
4.83563572364941	59350	RXFP1
5.0716128012237	55803	ADAP2
-1.43130733240334	5781	PTPN11
2.04053208314876	716	C1S
3.28730617836638	54538	ROBO4
2.92359188325328	9242	MSC
-2.67482688269399	6769	STAC
1.86029342429377	27185	DISC1
-1.101530333088	10403	NDC80
-1.93251099428343	2941	GSTA4
1.90203617563827	85450	ITPRIP
-1.32741783017735	8761	PABPC4
1.45276966507666	8828	NRP2
2.18827946502321	85463	ZC3H12C
2.31420554858635	5210	PFKFB4
1.82223805201768	22898	DENND3
1.51798006605975	2321	FLT1
2.68777923864484	116372	LYPD1
5.50104827206265	6402	SELL
1.0086170007318	25825	BACE2
2.29770688878883	9420	CYP7B1
2.66683905058281	10318	TNIP1
6.13257777473637	6376	CX3CL1
2.6612765545115	57007	ACKR3
2.32702541683286	84541	KBTBD8
-2.88332251042922	134145	FAM173B
-2.87038057704207	57291	DANCR
1.50519295205601	56951	C5orf15
-1.73686052269083	9581	PREPL
4.42634032056772	650	BMP2
1.16316120505569	3720	JARID2
-1.11098584512949	56172	ANKH
1.56281976930579	59348	ZNF350
-1.40213940059677	8516	ITGA8
-1.41990085540547	55002	TMCO3
2.57957946504014	23286	WWC1
-2.26981796154559	55329	MNS1
2.14509689878931	143689	PIWIL4
-1.53538984901515	51449	PCYOX1
1.19456637314747	57646	USP28
4.5397755373274	90865	IL33
1.5235586769005	9725	TMEM63A
1.83744066249069	10105	PPIF
5.04449075531489	9381	OTOF
3.4884496081053	8942	KYNU
1.38178517789803	219988	PATL1
5.93327678104375	3563	IL3RA
4.86783993653625	9629	CLCA3P
1.70456588060301	6446	SGK1
5.88917330553724	54894	RNF43
1.82703284127576	4907	NT5E
-1.24470797225413	80020	FOXRED2
2.03973082269452	26872	STEAP1
-2.03519237162624	221336	BEND6
1.76469304290307	965	CD58
2.30374206621345	6892	TAPBP
3.8349830465081	114769	CARD16
-1.09388909964324	7846	TUBA1A
-2.03903625288713	6444	SGCD
1.69626907590673	80853	KDM7A
-1.35869446579698	10592	SMC2
3.30012531667569	55521	TRIM36
4.64247842374142	105369364	LOC105369364
3.77081014258184	3290	HSD11B1
-1.26200735880213	4001	LMNB1
-1.37632934013702	2009	EML1
1.06828827668712	23673	STX12
-2.16334960091043	7225	TRPC6
1.3078103788537	4783	NFIL3
-1.20205152396743	1975	EIF4B
-0.960938417924633	7468	WHSC1
-1.38463585373195	26258	BLOC1S6
-1.42022714242821	1058	CENPA
1.2549648505144	10782	ZNF274
1.69054881958851	11043	MID2
3.45678430233742	7980	TFPI2
1.46452287474534	54726	OTUD4
1.62277569471455	3964	LGALS8
1.12949336457415	27350	APOBEC3C
5.71751648472775	162517	FBXO39
3.96420189041548	11170	FAM107A
1.20081321919974	26092	TOR1AIP1
-1.27219576555262	2036	EPB41L1
5.69540888274336	400696	LGALS17A
-1.2101447060323	3778	KCNMA1
-1.53351956470011	147841	SPC24
1.10335797436969	4891	SLC11A2
-1.3931158911756	83660	TLN2
5.87140206846623	53831	GPR84
2.18489309777535	100128927	ZBTB42
2.36717873593118	1848	DUSP6
1.63926979727502	55534	MAML3
-1.2090439808056	55536	CDCA7L
-1.33535845730026	114928, 100528062	GPRASP2, ARMCX5-GPRASP2
-1.23006148792517	23089	PEG10
-0.953580794375871	51512	GTSE1
-1.94957379628417	57568	SIPA1L2
5.09297734929855	3604	TNFRSF9
3.21513579988407	388692, 103091866	LOC388692, LOC103091866
4.72405453051281	4117	MAK
1.94663429326418	6776	STAT5A
1.79764940302154	132321	C4orf33
1.61286568476184	79879	CCDC134
-1.32912258560038	256987	SERINC5
1.25825218004538	23585	TMEM50A
2.50750370348549	4794	NFKBIE
-1.52883745110897	26160	IFT172
0.939219976305696	5587	PRKD1
1.60915744982177	841	CASP8
1.76199167133723	168455	CCDC71L
4.84146800477094	101927688	SEPT4-AS1
1.44186168398649	3459	IFNGR1
-1.90250537165308	3209	HOXA13
-0.948037002238693	157922	CAMSAP1
1.15935536249291	10627	MYL12A
-2.20919969144305	55222	LRRC20
2.13230562647031	79669	C3orf52
-1.57414699644748	79649	MAP7D3
-1.35840936958789	84986	ARHGAP19
1.42502514426076	26018	LRIG1
2.67028576287543	4192	MDK
5.59586305579158	388646	GBP7
-1.52743572261671	84342	COG8
1.88692298743824	89795	NAV3
-1.2455781010554	348110	ARPIN
-0.940100505640907	2805	GOT1
-1.39810380402808	9498	SLC4A8
-1.30667624838437	81610	FAM83D
2.24029301196621	55080	TAPBPL
1.89057695810668	256586	LYSMD2
-1.30729566282314	2491	CENPI
1.09879095047502	29916	SNX11
-2.60301471389364	10966	RAB40B
-2.43024601026399	100129550	LOC100129550
-1.05885632086672	10217	CTDSPL
3.84205018964477	3592	IL12A
1.18047280281742	55020	TTC38
3.63659009590019	206338	LVRN
1.60735083520504	25819	NOCT
1.34306239674549	6474	SHOX2
1.10938876398538	1316	KLF6
-1.11204141734554	7029	TFDP2
1.29278190670424	23099	ZBTB43
2.44659870299288	8349	HIST2H2BE
-1.99029538105839	22846	VASH1
5.17539238366743	597	BCL2A1
-2.44400040672177	389432	SAMD5
-1.56168754849796	94239	H2AFV
1.93005770849167	10392	NOD1
2.07151329444111	22849	CPEB3
4.04726321926702	114548	NLRP3
4.0008724087854	91133	L3MBTL4
1.90175308874893	4487	MSX1
-1.35260257996815	79598	CEP97
2.10526375534383	51301	GCNT4
-0.876806437512024	29904, 101930123	EEF2K, LOC101930123
3.82602530266978	4317	MMP8
1.82795189771973	715	C1R
1.93377129449823	10616	RBCK1
1.69389964262341	388552	BLOC1S3
-2.0775075185752	55342	STRBP
5.28087177850972	3665	IRF7
-0.934784934636017	54908	SPDL1
1.28655015380554	51510	CHMP5
1.5180282012137	81848	SPRY4
1.41732262581905	93349	SP140L
0.885668656932928	29110	TBK1
-1.39793694664367	26289	AK5
1.22942408286336	65056	GPBP1
4.37970018261623	5698	PSMB9
-1.05247002505319	4957	ODF2
1.96455551196218	54464	XRN1
3.52869504080097	947	CD34
3.82390108297167	79895	ATP8B4
2.68135017936297	51332	SPTBN5
2.34641323429586	5618	PRLR
-2.82664908141611	57161	PELI2
5.17961023978967	1437	CSF2
1.28780481692805	2683	B4GALT1
3.10801464573788	284021	MILR1
5.4373158114146	1358	CPA2
1.84807177820051	6495	SIX1
-1.08607122493512	23201	FAM168A
2.23024354601409	728769	SCAMP1-AS1
1.54714526996162	2745	GLRX
2.14037948312287	5552	SRGN
1.2226240636075	2246	FGF1
1.10924151037652	2526	FUT4
-1.09129268244065	8629	JRK
1.32249764240475	29959	NRBP1
1.44188202563192	5638	PRRG1
2.07737629185399	80765	STARD5
-0.911347226575289	387893	KMT5A
1.49513456891896	11174	ADAMTS6
-0.679637120843902	8452	CUL3
1.99659868704933	93664	CADPS2
-1.80712077944006	140710	SOGA1
2.21978044138772	84935	MEDAG
-1.87201732869361	6196	RPS6KA2
2.7816281503962	4061	LY6E
4.26803769964696	5129	CDK18
4.13313630720644	3902	LAG3
1.50620914311101	79827	CLMP
1.99279970275875	4824	NKX3-1
1.37572490204477	26750	RPS6KC1
4.69915971843397	2045	EPHA7
2.02293731075735	51554	ACKR4
-2.21855436377388	84206	MEX3B
1.06825457940525	4704	NDUFA9
-0.73642020281222	9583	ENTPD4
1.22170358997212	7422	VEGFA
2.27851850508394	375790	AGRN
1.03764107545747	57706	DENND1A
1.7790347878192	253260	RICTOR
0.968562085709231	51100	SH3GLB1
2.8648608202741	8995	TNFSF18
2.0770312836536	1839	HBEGF
1.57811383357016	55901	THSD1
1.26144262259303	58527	ABRACL
-0.96842369595555	150465	TTL
-2.19652007553519	154796	AMOT
-1.37084459462332	118987	PDZD8
-0.810575486275206	55625	ZDHHC7
1.74364971110112	10161	LPAR6
-1.51646662409599	8492	PRSS12
3.30820835222043	57664	PLEKHA4
-1.75399155202748	1122	CHML
2.01507341044816	11054	OGFR
2.40468566410622	387751	GVINP1
2.18535824376288	5787	PTPRB
1.20788815329022	55014	STX17
-0.94124518509633	79109	MAPKAP1
5.4218799019653	419	ART3
