log2FoldChange	ENTREZID	SYMBOL
1.49370953296926	9019	MPZL1
2.89723383863621	29126	CD274
-0.988661100302797	144348	ZNF664
-1.07147662572576	79659	DYNC2H1
1.67438096605994	79365	BHLHE41
1.15362671795314	6993	DYNLT1
4.27188854058634	147645	VSIG10L
-1.44795057803196	57211	ADGRG6
0.851082229883961	51247	PAIP2
-1.29828909054241	6175	RPLP0
3.08833305413607	10509	SEMA4B
-1.30691566317469	83540	NUF2
1.94132699611748	79178	THTPA
2.68050972088665	4502	MT2A
-1.12394966984015	10412	NSA2
1.58739940113352	1382	CRABP2
1.7771790072904	8817	FGF18
1.40816969768874	84132	USP42
1.68689746333394	127544	RNF19B
-1.26660439763296	23262	PPIP5K2
1.64565710448968	6474	SHOX2
1.93185925942714	80774	LIMD2
1.57507091243768	5327	PLAT
0.812351767291065	57118	CAMK1D
1.06976651414493	29110	TBK1
0.844938539235848	7291	TWIST1
1.52359797307996	5806	PTX3
-1.78918381408959	3376	IARS
-1.33814521855289	5723	PSPH
-1.73944924372069	55757	UGGT2
-1.15094209306962	4673	NAP1L1
-1.683507253474	23322	RPGRIP1L
2.84806286479999	25816	TNFAIP8
0.894548695254829	5604	MAP2K1
1.16129849070341	3964	LGALS8
-0.961462690051034	57153	SLC44A2
1.657105991758	340061	TMEM173
3.3857555332836	970	CD70
1.43743036453273	3099	HK2
1.52145250831429	5321	PLA2G4A
1.03588773578323	5128	CDK17
1.98149625454113	51131	PHF11
1.55373162908962	1839	HBEGF
-1.19589224480423	7164	TPD52L1
2.07746103425774	5210	PFKFB4
1.18483163194872	2332	FMR1
1.7788242350632	2026	ENO2
-1.28997369589826	3161	HMMR
4.45028994407902	284194, 654346	LGALS9B, LGALS9C
3.31053807921344	346157	ZNF391
2.15061646245817	2185	PTK2B
1.00670078224548	84445	LZTS2
4.67860040251757	284217	LAMA1
-1.1730000407931	2060	EPS15
-1.58491736533686	1728	NQO1
-1.60270045305297	781	CACNA2D1
3.70255974853651	5366	PMAIP1
1.05952069456322	7227	TRPS1
1.7463990077242	7133	TNFRSF1B
-1.28710245235922	218	ALDH3A1
3.20090725554049	102724814	LOC102724814
-2.03874743252241	9472	AKAP6
-1.79771533830238	10529	NEBL
3.00690785185854	5350	PLN
-1.40746067846132	55714	TENM3
-1.45911250718506	11275	KLHL2
-1.0910643848901	334	APLP2
1.25635381746239	9961	MVP
-0.931539500819664	222658	KCTD20
0.876942739454462	9945	GFPT2
-0.875374314411994	4784	NFIX
1.56480652188176	57130	ATP13A1
-1.3335542376002	2617	GARS
1.92395858060809	11221	DUSP10
1.85411636727417	355	FAS
-0.927224974853654	10771	ZMYND11
1.17869329519913	2120	ETV6
1.23686235669642	9592	IER2
-1.11982734100955	1739	DLG1
1.4570963676344	7391	USF1
-1.16655756453103	6194	RPS6
2.98062763803474	1740	DLG2
1.75367957120051	3783	KCNN4
3.27874485609761	51513	ETV7
1.46252360931697	84270	CARD19
1.7231664546725	59339	PLEKHA2
4.83403568614485	3965	LGALS9
-1.23299341666453	55536	CDCA7L
1.05381453549064	390	RND3
0.990679167318253	868	CBLB
-1.11512808856248	6383	SDC2
-0.942665888184728	4677	NARS
1.30918505275757	5447	POR
3.4062315357034	11119	BTN3A1
1.00363147049563	128866	CHMP4B
-0.996383482595986	2316	FLNA
1.27613284734574	10140	TOB1
-2.07893583002762	5627	PROS1
1.74293963869353	440093	H3F3C
-1.0233897357974	957	ENTPD5
-1.19650989041795	1063	CENPF
1.81314248968523	2669	GEM
3.28587736884073	947	CD34
-1.51643795646461	51776	ZAK
-1.22155762935457	83989	FAM172A
-2.11770639020696	64168	NECAB1
-1.04461573709738	10277	UBE4B
5.25933630432395	5698	PSMB9
-0.815375540233115	1434	CSE1L
1.01711412060719	3005	H1F0
0.935509680839912	359948	IRF2BP2
1.21165608832873	26993	AKAP8L
1.47721715454403	3428	IFI16
-1.33452478051398	55165	CEP55
0.987774749098117	23258	DENND5A
1.21951316554114	10938	EHD1
-1.27461912491174	139818	DOCK11
1.35417650181201	80139	ZNF703
-1.26169347650914	399665	FAM102A
-0.904541958834381	8661	EIF3A
-1.03908354975717	2317	FLNB
-1.20339483160421	128239	IQGAP3
0.907046702655921	127829	ARL8A
1.72099892106138	5209	PFKFB3
1.04632722398626	11346	SYNPO
1.60817401382623	5819	NECTIN2
-1.45767354032123	90417	KNSTRN
-0.826498189905467	483	ATP1B3
-1.23615228559054	79960	JADE1
1.34754713626879	83478	ARHGAP24
1.82583599215999	7726	TRIM26
1.28718596089937	10616	RBCK1
1.10607325640492	29	ABR
1.24530536436199	65979	PHACTR4
-1.23852402483002	2673	GFPT1
1.62051079476687	8334	HIST1H2AC
1.25772071977489	1026	CDKN1A
-0.81273851461703	51386	EIF3L
1.15648973501989	4646	MYO6
-1.5626758815639	24137	KIF4A
0.821759365875753	57162	PELI1
-1.41594117215016	6233	RPS27A
1.62720251868705	9052	GPRC5A
0.842995691243672	80124	VCPIP1
-1.39574430699512	259266	ASPM
2.25492608784256	79845	RNF122
1.06905079316939	4012	LNPEP
-1.5540528862706	25878	MXRA5
1.12436585752657	6778	STAT6
0.905087826500342	5684	PSMA3
-0.756018602965858	4756	NEO1
-0.974439890913734	2729	GCLC
5.07286251908336	9246	UBE2L6
1.01570030639498	56850	GRIPAP1
-1.11729326025006	2762	GMDS
2.13027017598752	2760	GM2A
-1.29931418789964	53373	TPCN1
-1.1063314640675	2273	FHL1
-1.43025487834395	4199	ME1
3.93956963992829	10723	SLC12A7
-2.26606047816969	5239	PGM5
-1.42167387202531	64105	CENPK
1.46055658135835	10220	GDF11
-0.926860051820097	51520	LARS
-0.809877586023676	28969	BZW2
1.64005973607131	2252	FGF7
1.70167987100473	54149	C21orf91
1.2012708544648	26017	FAM32A
1.34729766484921	81628	TSC22D4
1.33853514343243	7280	TUBB2A
-1.27977013788188	27063	ANKRD1
0.857612233429318	115123	MARCH3
1.47526179898175	1577	CYP3A5
-1.17097442483247	1362	CPD
1.59275443655217	3399	ID3
1.12662518343585	896	CCND3
-1.66307157003727	185	AGTR1
-0.947307792881221	151887	CCDC80
-1.20602451193818	1184	CLCN5
-2.32191292662246	4311	MME
-1.08762120174428	286410	ATP11C
0.990385028829822	51704	GPRC5B
-1.58362561044754	126393	HSPB6
1.2661050050222	51703	ACSL5
-1.9637756624688	9824	ARHGAP11A
1.50150245133582	9750	FAM65B
-0.7363871159013	10128	LRPPRC
-1.34375408833187	1289	COL5A1
1.58356448655815	25907	TMEM158
-1.14986560704748	22974	TPX2
-1.91687547751535	29091	STXBP6
-1.37588668883104	6185	RPN2
1.81089231055251	51291	GMIP
1.37962660156808	9399	STOML1
2.52416767259123	718	C3
0.75530679693105	678	ZFP36L2
1.7127507821041	623	BDKRB1
2.11376430360771	9881	TRANK1
-0.710653265383892	10531	PITRM1
-0.759859466460213	7468	WHSC1
2.07662533873586	6641	SNTB1
-1.24195462406685	9787	DLGAP5
-0.753598591509968	4134	MAP4
1.37378137457579	10628	TXNIP
0.945610834938813	57493	HEG1
-1.21925402163124	84886	C1orf198
1.98912120578638	64101	LRRC4
1.1730416310512	1969	EPHA2
-1.04096427052692	8502	PKP4
1.03057969388511	3097	HIVEP2
1.23704879472882	3725	JUN
1.69781479069676	976	ADGRE5
-1.44032480178692	5066	PAM
-1.48067954713277	6092	ROBO2
-1.35018612905211	2058	EPRS
-0.807426699319989	10493	VAT1
-1.22450583420361	3676	ITGA4
-0.928279638751426	4686	NCBP1
0.704065346384168	55603	FAM46A
1.34715615134243	1843	DUSP1
1.69960422968931	133	ADM
-1.11558349113518	11113	CIT
-0.944597245926276	813	CALU
-0.722824441951141	23517	SKIV2L2
1.52633329248752	7091	TLE4
2.2364900266533	84171	LOXL4
-1.03988347046335	2739	GLO1
-1.45342276168632	51611	DPH5
1.71059044588279	148932	MOB3C
1.57494719823537	1263	PLK3
-1.40550731206567	5332	PLCB4
0.938124016779216	158158	RASEF
-0.929254182569485	57486	NLN
-1.29474070499802	27122	DKK3
-0.868276525860607	9232	PTTG1
1.50357305469561	664	BNIP3
-1.01073304903601	51339	DACT1
3.44262432589515	5979	RET
-1.76959391591191	151246	SGOL2
1.04443154658627	283149	BCL9L
1.24111479549897	8548	BLZF1
2.31725208537765	54855	FAM46C
1.08700513564633	1912	PHC2
2.38314917910968	57168	ASPHD2
1.91176542876347	55065	SLC52A1
1.1077504178531	2012	EMP1
1.33530334006481	10253	SPRY2
-0.874002430838959	27316	RBMX
0.664527609213838	7145	TNS1
1.19040847621435	3566	IL4R
1.57498540105552	81606	LBH
1.065540947414	6091	ROBO1
-1.61896289920113	10549	PRDX4
-0.876327919819197	10217	CTDSPL
-0.764601624274214	26130	GAPVD1
3.40625506335265	27350	APOBEC3C
1.35561919714494	221491	C6orf1
-1.00784276092578	22883	CLSTN1
2.04654209264322	55300	PI4K2B
0.791327854677619	122786	FRMD6
-1.3587451785237	79047	KCTD15
1.3866198560189	9725	TMEM63A
0.744089988502174	6464	SHC1
-2.50258339561818	7079	TIMP4
4.92246802621123	81030	ZBP1
1.16367225195578	23529	CLCF1
-0.785455506333734	10111	RAD50
1.79409396741846	9788	MTSS1
-1.82307953143	127435	PODN
1.34149364421514	135112	NCOA7
0.71907958962437	22992	KDM2A
1.34750642696874	10221	TRIB1
1.2135966384615	9589	WTAP
1.04158205584755	25903	OLFML2B
-0.750001520802427	10541	ANP32B
0.826873588021359	55696	RBM22
-1.40686657470021	11278	KLF12
-1.9573085290014	10631	POSTN
-1.32055382244931	57082	CASC5
2.37980046610411	81622	UNC93B1
0.955350118821973	5069	PAPPA
0.830077442189755	4088	SMAD3
-1.06088574299488	1462	VCAN
2.84204325260939	114897	C1QTNF1
0.649758758880642	6643	SNX2
0.912588725585815	694	BTG1
1.33238028055018	2615	LRRC32
-0.702880856971072	4627	MYH9
-1.26380112728577	3688	ITGB1
-1.16169707597836	83660	TLN2
-1.36890094952346	3685	ITGAV
-0.635294363083167	1975	EIF4B
-0.841116341148882	5789	PTPRD
-0.969596494808852	84962	AJUBA
1.19715250635395	79134	TMEM185B
-0.899342362932024	6124	RPL4
-1.11018928641851	6144	RPL21
-0.571539798354462	51232	CRIM1
2.42768256783955	55106	SLFN12
-1.41029009098391	79739	TTLL7
1.37772508290726	51070	NOSIP
-0.980186029446985	10579	TACC2
4.50877447854477	6372	CXCL6
-0.938508826220867	8930	MBD4
-1.52060478298788	4240	MFGE8
1.12642873216114	90441	ZNF622
-1.30654045111514	9455	HOMER2
0.833790188806471	57520	HECW2
-0.894685141987902	3799	KIF5B
-0.649451608273054	8682	PEA15
1.03180021266404	81542	TMX1
-1.15791222553064	55157	DARS2
2.46244956902026	28514	DLL1
-1.23488948823972	4942	OAT
1.1469917539611	1947	EFNB1
0.856269204117938	23118	TAB2
-1.24828520691077	10159	ATP6AP2
-2.13091366069253	222166	MTURN
0.906190344800005	10978	CLP1
4.31584261099247	3134	HLA-F
-0.818307106689916	55002	TMCO3
-1.33654973051556	5783	PTPN13
-1.12558457189635	2923	PDIA3
-1.14607009099937	9638	FEZ1
-1.56207833213776	64718	UNKL
1.45768804385959	1903	S1PR3
-0.844930668478299	7837	PXDN
-1.18736151258836	80321	CEP70
-1.45450287663333	7220	TRPC1
1.05883049333245	59345	GNB4
-0.979011173766564	10644	IGF2BP2
-1.21111125358053	1759	DNM1
-0.808228290869527	57016	AKR1B10
-0.614859875562038	10527	IPO7
-1.05245125503433	10079	ATP9A
0.947551146689328	9021	SOCS3
0.775881453535521	6386	SDCBP
-0.793515423355155	22836	RHOBTB3
-1.19713981387585	23236	PLCB1
0.97900657181374	54458	PRR13
0.801075245753206	4254	KITLG
1.02238768740021	51104	ABHD17B
1.21851781271839	1889	ECE1
-1.54161976279803	7190	HSP90B2P
-1.68191035647193	56261	GPCPD1
-1.80372478555752	25797	QPCT
-1.39904502371397	10732	TCFL5
-1.72046362090421	57761	TRIB3
2.47236493132753	115004	MB21D1
-0.667344161099177	1000	CDH2
-2.17405505525074	79674	VEPH1
1.61599433717943	6875	TAF4B
-0.466372605602911	22948	CCT5
-2.19579056536507	2201	FBN2
-1.04519526038676	8443	GNPAT
-1.08756308767586	10491	CRTAP
1.81067584555406	2013	EMP2
0.779953131504595	55816	DOK5
-1.16642054419657	6876	TAGLN
2.03107517202052	124935	SLC43A2
3.04512452331184	5699	PSMB10
-1.07751906363328	64682	ANAPC1
-0.908039050732733	6189	RPS3A
-0.844155634420719	444	ASPH
-0.960521287857708	94239	H2AFV
-1.35379352128357	51203	NUSAP1
-1.04537304528691	2539	G6PD
-0.915548593001212	4054	LTBP3
0.726811428527799	1809	DPYSL3
1.12585405376206	581	BAX
2.83267652190337	50861	STMN3
-1.08299503323751	9735	KNTC1
-1.00030626977661	10056	FARSB
-0.836691451727022	113026	PLCD3
-1.04079652582346	54431	DNAJC10
-1.65348228577876	55244	SLC47A1
1.81080370284893	80149	ZC3H12A
-1.28511022882151	27314	RAB30
1.18657921545916	784	CACNB3
1.04078633842275	10499	NCOA2
1.11474240346033	8572	PDLIM4
0.574863100907459	55585	UBE2Q1
0.821832612710391	55761	TTC17
0.742730122058849	11011	TLK2
-0.622377616086963	10971	YWHAQ
1.00302469803577	22821	RASA3
0.651505102867199	11044	PAPD7
-0.765050989868009	6431	SRSF6
-0.932858282604834	5525	PPP2R5A
0.914649326480717	1616	DAXX
-1.04922304860888	55755	CDK5RAP2
0.843828612598164	9517	SPTLC2
-1.24800576688446	427	ASAH1
-2.00859585741219	56105	PCDHGA11
-0.692325125940648	3416	IDE
1.23073781521968	83638	C11orf68
1.97922085387885	27106	ARRDC2
-0.946061165029605	54892	NCAPG2
-0.848944338872644	55323	LARP6
-0.808251050253216	80854	SETD7
2.21657864727823	79690	GAL3ST4
-1.18488048772729	332	BIRC5
-0.885403381461874	5311	PKD2
0.943374491866376	10409	BASP1
-1.07727307157128	57214	CEMIP
2.82109701241622	3135	HLA-G
4.25506884186602	6518	SLC2A5
0.971582057033998	3801	KIFC3
-1.19280007525501	83461	CDCA3
